id,price,beds,baths,garage,sqft,year_built,address,postal_code,state,city,pictures,county,pictures1,db
9944967624,640000,3.0,2.0,2.0,3340.0,2021.0,7192 E 116th Cir,80233.0,CO,Thornton,https://ap.rdcpix.com/4285cfbbb3dc187abe58d9dd5e9d1831l-m2671286492s.jpg,Adams,https://ap.rdcpix.com/4285cfbbb3dc187abe58d9dd5e9d1831l-m3800500891s.jpg,1032 - 7192 E 116th Cir
2371885577,450000,4.0,2.0,2.0,1750.0,1981.0,19103 E Milan Cir,80013.0,CO,Aurora,https://ap.rdcpix.com/646e01b226014cbc8890e94af3a924c0l-m607045642s.jpg,Arapahoe,https://ap.rdcpix.com/646e01b226014cbc8890e94af3a924c0l-m390357220s.jpg,1033 - 19103 E Milan Cir
2045776664,369900,2.0,2.0,1.0,1096.0,2000.0,3246 S Walden Ct Unit A,80013.0,CO,Aurora,https://ap.rdcpix.com/3427a38976d9f013a1be49776f50469al-m4153858907s.jpg,Arapahoe,https://ap.rdcpix.com/3427a38976d9f013a1be49776f50469al-m42993739s.jpg,1034 - 3246 S Walden Ct Unit A
2131344343,375000,4.0,2.0,,1425.0,1996.0,1232 S Waco St Unit A,80017.0,CO,Aurora,https://ap.rdcpix.com/99f637a39c7edb9b05ae7feba04f5dc8l-m1948289523s.jpg,Arapahoe,https://ap.rdcpix.com/99f637a39c7edb9b05ae7feba04f5dc8l-m1087711945s.jpg,1035 - 1232 S Waco St Unit A
1705151429,275000,1.0,1.0,1.0,850.0,1981.0,3334 S Ammons St Apt 13-103,80227.0,CO,Lakewood,https://ap.rdcpix.com/3ae490c042676bb38ee5ee7ae8ab42a7l-m3562760279s.jpg,Jefferson,https://ap.rdcpix.com/3ae490c042676bb38ee5ee7ae8ab42a7l-m1376189598s.jpg,1036 - 3334 S Ammons St Apt 13-103
1708298979,230000,2.0,1.0,,835.0,1970.0,2700 S Holly St Apt 214,80222.0,CO,Denver,https://ap.rdcpix.com/598f3ee3f84342d4937e60948b309230l-m2288708323s.jpg,Denver,https://ap.rdcpix.com/598f3ee3f84342d4937e60948b309230l-m2566185381s.jpg,1037 - 2700 S Holly St Apt 214
1764734320,490000,3.0,2.0,2.0,2187.0,1982.0,19458 E Gunnison Pl,80017.0,CO,Aurora,https://ap.rdcpix.com/e5cb74931302f38bf1b9edde619bf718l-m1946524362s.jpg,Arapahoe,https://ap.rdcpix.com/e5cb74931302f38bf1b9edde619bf718l-m408081333s.jpg,1038 - 19458 E Gunnison Pl
1246635368,585000,2.0,3.0,2.0,3352.0,1997.0,5381 S Lisbon Way,80015.0,CO,Centennial,https://ap.rdcpix.com/311ff0d891e111728aef0b2715e720e4l-m1332345755s.jpg,Arapahoe,https://ap.rdcpix.com/311ff0d891e111728aef0b2715e720e4l-m522439591s.jpg,1039 - 5381 S Lisbon Way
9918755148,600000,3.0,2.0,2.0,2612.0,2022.0,9643 Summit Peak Rd,80125.0,CO,Littleton,https://ap.rdcpix.com/1a90685151e7e2b134de36f25aec031fl-m3240771287s.jpg,Douglas,https://ap.rdcpix.com/1a90685151e7e2b134de36f25aec031fl-m1079848126s.jpg,1040 - 9643 Summit Peak Rd
2773306788,2450000,6.0,9.0,6.0,8474.0,1998.0,14046 Lexington Cir,80023.0,CO,Westminster,https://ap.rdcpix.com/f65bf2b9a68be4db7d5710893c92b606l-m3886706404s.jpg,Adams,https://ap.rdcpix.com/f65bf2b9a68be4db7d5710893c92b606l-m936038764s.jpg,1041 - 14046 Lexington Cir
9908980531,675000,3.0,2.0,2.0,3802.0,2022.0,8188 Mount Kataka St,80125.0,CO,Littleton,https://ap.rdcpix.com/6d1ac0a103bf5ebb22e57787e04f1581l-m1062552737s.jpg,Douglas,https://ap.rdcpix.com/6d1ac0a103bf5ebb22e57787e04f1581l-m682999248s.jpg,1042 - 8188 Mount Kataka St
9857630812,700000,3.0,2.0,2.0,3802.0,2022.0,8153 Mount Kataka St,80125.0,CO,Littleton,https://ap.rdcpix.com/865791f377c8fca247eeaed2cebf4003l-m1062552737s.jpg,Douglas,https://ap.rdcpix.com/865791f377c8fca247eeaed2cebf4003l-m682999248s.jpg,1043 - 8153 Mount Kataka St
1223982750,365000,2.0,2.0,2.0,1546.0,1993.0,12696 E Pacific Cir,80014.0,CO,Aurora,https://ap.rdcpix.com/fd0a4da4960be17e066514a4457a99f1l-m1459673141s.jpg,Arapahoe,https://ap.rdcpix.com/fd0a4da4960be17e066514a4457a99f1l-m3668621388s.jpg,1044 - 12696 E Pacific Cir
2271316658,520000,2.0,2.0,1.0,1140.0,2008.0,1488 Madison St Unit 505,80206.0,CO,Denver,https://ap.rdcpix.com/37f2ddbd86ded2b073eb8fc27c9800a5l-m1160285575s.jpg,Denver,https://ap.rdcpix.com/37f2ddbd86ded2b073eb8fc27c9800a5l-m2553948902s.jpg,1045 - 1488 Madison St Unit 505
9636601733,570000,4.0,3.0,2.0,2622.0,2020.0,27630 E 7th Ln,80018.0,CO,Aurora,https://ap.rdcpix.com/11d5074b6b2b8b158cec85e564b68f28l-m1121793344s.jpg,Arapahoe,https://ap.rdcpix.com/11d5074b6b2b8b158cec85e564b68f28l-m1938125454s.jpg,1046 - 27630 E 7th Ln
2331961493,625000,7.0,6.0,2.0,3112.0,1999.0,3527 Morning Glory Dr,80109.0,CO,Castle Rock,https://ap.rdcpix.com/f793363f118ca06810d5d17dcbe2903dl-m2595395100s.jpg,Douglas,https://ap.rdcpix.com/f793363f118ca06810d5d17dcbe2903dl-m1382585373s.jpg,1047 - 3527 Morning Glory Dr
9525652898,1714900,5.0,5.0,2.0,4662.0,2022.0,9780 E 63rd Dr,80238.0,CO,Denver,https://ap.rdcpix.com/b88d3abb1b4d490cbf257520f3861ec9l-m2231892049s.jpg,Denver,https://ap.rdcpix.com/b88d3abb1b4d490cbf257520f3861ec9l-m3477508706s.jpg,1048 - 9780 E 63rd Dr
2463409508,535000,4.0,3.0,2.0,2019.0,1996.0,13042 Grape Ct,80241.0,CO,Thornton,https://ap.rdcpix.com/1a0cd722dd9ad233a592c1b6d0bcd1cel-m239058790s.jpg,Adams,https://ap.rdcpix.com/1a0cd722dd9ad233a592c1b6d0bcd1cel-m3182158396s.jpg,1049 - 13042 Grape Ct
2494397285,625000,2.0,2.0,2.0,1737.0,2011.0,2445 Santa Fe Dr Unit A,80504.0,CO,Longmont,https://ap.rdcpix.com/4430a58e58fcdb4a2cdcac39c133cf5al-m1006933655s.jpg,Boulder,https://ap.rdcpix.com/4430a58e58fcdb4a2cdcac39c133cf5al-m552748894s.jpg,1050 - 2445 Santa Fe Dr Unit A
1583661307,807000,3.0,4.0,2.0,2389.0,1993.0,217 S Jackson St Unit H,80209.0,CO,Denver,https://ap.rdcpix.com/eba2af99570ed280d96f159dc7743426l-m4063717108s.jpg,Denver,https://ap.rdcpix.com/eba2af99570ed280d96f159dc7743426l-m2290103520s.jpg,1051 - 217 S Jackson St Unit H
9815115680,475000,3.0,3.0,2.0,2299.0,2002.0,2550 Custer Dr Unit 21,80525.0,CO,Fort Collins,https://ap.rdcpix.com/a77fe20e3a4cec30b2b31d6a036bf8bcl-m936519981s.jpg,Larimer,https://ap.rdcpix.com/a77fe20e3a4cec30b2b31d6a036bf8bcl-m3114194791s.jpg,1052 - 2550 Custer Dr Unit 21
1406140236,480000,5.0,4.0,2.0,2674.0,1981.0,4857 S Old Brook Cir,80917.0,CO,Colorado Springs,https://ap.rdcpix.com/bd340e6de7d55ee4c361907107368e7al-m2047549676s.jpg,El Paso,https://ap.rdcpix.com/bd340e6de7d55ee4c361907107368e7al-m2928039396s.jpg,1053 - 4857 S Old Brook Cir
2284200065,550000,3.0,2.0,3.0,3320.0,2020.0,3296 Meadow Gate Dr,80549.0,CO,Wellington,https://ap.rdcpix.com/b3f5daf8787e2cbdc558652940d1299el-m2461613881s.jpg,Larimer,https://ap.rdcpix.com/b3f5daf8787e2cbdc558652940d1299el-m524408412s.jpg,1054 - 3296 Meadow Gate Dr
1955476791,499900,4.0,4.0,2.0,2972.0,2000.0,4634 Santa Fe Dr,81019.0,CO,Colorado City,https://ap.rdcpix.com/bb2679bd2b0a16f6fd49f58057c9b657l-m2181416017s.jpg,Pueblo,https://ap.rdcpix.com/bb2679bd2b0a16f6fd49f58057c9b657l-m4196951948s.jpg,1055 - 4634 Santa Fe Dr
1122681292,800000,3.0,2.0,2.0,4262.0,2016.0,3687 Prickly Pear Dr,80537.0,CO,Loveland,https://ap.rdcpix.com/ea76d9cc83ccc5a8f158d180a8d8574fl-m2178338352s.jpg,Larimer,https://ap.rdcpix.com/ea76d9cc83ccc5a8f158d180a8d8574fl-m3775486301s.jpg,1056 - 3687 Prickly Pear Dr
2386083534,294900,2.0,1.0,1.0,960.0,1982.0,258 28 Rd Unit B,81503.0,CO,Grand Junction,https://ap.rdcpix.com/1f519c66c7eab388c51b7e796442500al-m3453190901s.jpg,Mesa,https://ap.rdcpix.com/1f519c66c7eab388c51b7e796442500al-m990749647s.jpg,1057 - 258 28 Rd Unit B
1149219718,337500,3.0,2.0,2.0,1360.0,2002.0,414 Wood Duck Dr,81504.0,CO,Grand Junction,https://ap.rdcpix.com/ba661adef2b0a283fe4759852b2ab1c2l-m363354209s.jpg,Mesa,https://ap.rdcpix.com/ba661adef2b0a283fe4759852b2ab1c2l-m3600976759s.jpg,1058 - 414 Wood Duck Dr
1470384978,629000,4.0,3.0,2.0,2486.0,1972.0,6937 Cedarwood Cir,80918.0,CO,Colorado Springs,https://ap.rdcpix.com/8e65b040c0cbbc087930cc0ba08604b7l-m2244317744s.jpg,El Paso,https://ap.rdcpix.com/8e65b040c0cbbc087930cc0ba08604b7l-m2430537996s.jpg,1059 - 6937 Cedarwood Cir
2780217771,345000,3.0,2.0,1.0,1664.0,1966.0,51 N Ely St,80911.0,CO,Colorado Springs,https://ap.rdcpix.com/d120c8bf929fe41477bc3dd9bde4f949l-m4116679008s.jpg,El Paso,https://ap.rdcpix.com/d120c8bf929fe41477bc3dd9bde4f949l-m1194474684s.jpg,1060 - 51 N Ely St
2738883879,620000,4.0,4.0,2.0,3546.0,1996.0,2724 Willow Fern Way,80526.0,CO,Fort Collins,https://ap.rdcpix.com/9dbf33c6316586a829cad9acb1dbbf8bl-m2569486049s.jpg,Larimer,https://ap.rdcpix.com/9dbf33c6316586a829cad9acb1dbbf8bl-m3534713096s.jpg,1061 - 2724 Willow Fern Way
2866288433,575000,3.0,3.0,3.0,2291.0,2012.0,2248 Sopris Cir,80537.0,CO,Loveland,https://ap.rdcpix.com/071859e37149e3c8e7569c2b59856bc8l-m191116156s.jpg,Larimer,https://ap.rdcpix.com/071859e37149e3c8e7569c2b59856bc8l-m1708956805s.jpg,1062 - 2248 Sopris Cir
9287596934,475000,3.0,3.0,2.0,1700.0,2020.0,2073 Democracy Pt,80908.0,CO,Colorado Springs,https://ap.rdcpix.com/2eb02737e30de65b9fd0c49c843f1a0el-m2349568944s.jpg,El Paso,https://ap.rdcpix.com/2eb02737e30de65b9fd0c49c843f1a0el-m2446279497s.jpg,1063 - 2073 Democracy Pt
9240024412,540000,2.0,2.0,2.0,1366.0,2020.0,1216 S Reed Way,80232.0,CO,Lakewood,https://ap.rdcpix.com/62784698c9ac30a0968977ce47dccf86l-m3694786525s.jpg,Jefferson,https://ap.rdcpix.com/62784698c9ac30a0968977ce47dccf86l-m3694786525s.jpg,1064 - 1216 S Reed Way
1120283524,775000,5.0,3.0,2.0,2891.0,1997.0,2605 Betts Cir,80516.0,CO,Erie,https://ap.rdcpix.com/5f3838487e5757f1f272fdad2cf84a7dl-m2261862344s.jpg,Boulder,https://ap.rdcpix.com/5f3838487e5757f1f272fdad2cf84a7dl-m1646051210s.jpg,1065 - 2605 Betts Cir
2868177991,395000,4.0,2.0,1.0,1568.0,1966.0,1529 Zaiger Pl,80915.0,CO,Colorado Springs,https://ap.rdcpix.com/3f7c54e9d17dc4d378dcd87f502ee57el-m2545882409s.jpg,El Paso,https://ap.rdcpix.com/3f7c54e9d17dc4d378dcd87f502ee57el-m2631933965s.jpg,1066 - 1529 Zaiger Pl
2008440439,450000,3.0,1.0,2.0,1088.0,1910.0,2952 B 1/2 Rd,81503.0,CO,Grand Junction,https://ap.rdcpix.com/b710ffbdc1b2f1b00c4644e8a4ab6c0cl-m1732367496s.jpg,Mesa,https://ap.rdcpix.com/b710ffbdc1b2f1b00c4644e8a4ab6c0cl-m1008249348s.jpg,1067 - 2952 B 1/2 Rd
1095894783,385000,3.0,2.0,,1640.0,1999.0,1000 Red Bud Ct,81521.0,CO,Fruita,https://ap.rdcpix.com/7b04a0bd813fcb51238b1559ad68cc0cl-m4217212830s.jpg,Mesa,https://ap.rdcpix.com/7b04a0bd813fcb51238b1559ad68cc0cl-m2297422583s.jpg,1068 - 1000 Red Bud Ct
2041535744,450000,3.0,4.0,2.0,2168.0,2006.0,7747 Orange Sunset Dr,80922.0,CO,Colorado Springs,https://ap.rdcpix.com/a07bf2602ef9d0c1b5adfa2629771943l-m2495350491s.jpg,El Paso,https://ap.rdcpix.com/a07bf2602ef9d0c1b5adfa2629771943l-m2372305741s.jpg,1069 - 7747 Orange Sunset Dr
2600335311,485000,3.0,3.0,3.0,2279.0,2004.0,3371 Wild West Ln,80549.0,CO,Wellington,https://ap.rdcpix.com/8dd800fc06e9dc7e5f1dcf1361b87ee9l-m3137983281s.jpg,Larimer,https://ap.rdcpix.com/8dd800fc06e9dc7e5f1dcf1361b87ee9l-m3174770437s.jpg,1070 - 3371 Wild West Ln
1821100845,172000,3.0,1.0,1.0,1326.0,1906.0,500 Veatch Ave,81067.0,CO,Rocky Ford,https://ap.rdcpix.com/19fbd550e163bf2fe95df7d704ad2a0al-m3261212664s.jpg,Otero,https://ap.rdcpix.com/19fbd550e163bf2fe95df7d704ad2a0al-m182191586s.jpg,1071 - 500 Veatch Ave
2008401643,100000,3.0,2.0,,1056.0,2013.0,2300 W County Road 38 E Lot 253,80526.0,CO,Fort Collins,https://ap.rdcpix.com/2ab0446624c8f72a28f70725affc3deal-m2483064937s.jpg,Larimer,https://ap.rdcpix.com/2ab0446624c8f72a28f70725affc3deal-m305696194s.jpg,1072 - 2300 W County Road 38 E Lot 253
1708058416,789900,3.0,2.0,2.0,1800.0,1891.0,156 W Cedar Ave,80223.0,CO,Denver,https://ap.rdcpix.com/c77370e51bbb0d0f254d849154559b6el-m1154501272s.jpg,Denver,https://ap.rdcpix.com/c77370e51bbb0d0f254d849154559b6el-m478295943s.jpg,1073 - 156 W Cedar Ave
2614172990,600000,4.0,3.0,2.0,2788.0,1990.0,2737 W 106th Cir,80234.0,CO,Westminster,https://ap.rdcpix.com/a2e1a09ca709c0487a983d24e64cb5edl-m936800087s.jpg,Adams,https://ap.rdcpix.com/a2e1a09ca709c0487a983d24e64cb5edl-m507508585s.jpg,1074 - 2737 W 106th Cir
1435922539,690000,5.0,5.0,2.0,4965.0,2016.0,4858 S Valdai Way,80015.0,CO,Aurora,https://ap.rdcpix.com/369bde842c5db3dcab9b18befcad6216l-m181816075s.jpg,Arapahoe,https://ap.rdcpix.com/369bde842c5db3dcab9b18befcad6216l-m4010685822s.jpg,1075 - 4858 S Valdai Way
1676265276,830000,4.0,2.0,2.0,2406.0,1904.0,2439 N Williams St,80205.0,CO,Denver,https://ap.rdcpix.com/3180fba54e41a34a4de9b2efc0b1ed01l-m1065439595s.jpg,Denver,https://ap.rdcpix.com/3180fba54e41a34a4de9b2efc0b1ed01l-m3784155158s.jpg,1076 - 2439 N Williams St
1132727200,675000,3.0,4.0,2.0,2323.0,1980.0,1421 W Long Ave,80120.0,CO,Littleton,https://ap.rdcpix.com/facad11f279c549db61ae15ee67741b0l-m395205809s.jpg,Arapahoe,https://ap.rdcpix.com/facad11f279c549db61ae15ee67741b0l-m4015964016s.jpg,1077 - 1421 W Long Ave
2447537363,515000,2.0,2.0,1.0,1184.0,1998.0,1747 Washington St Unit C103,80203.0,CO,Denver,https://ap.rdcpix.com/e3f1a6c811fd8fe649bbdfa1aa127f04l-m878513122s.jpg,Denver,https://ap.rdcpix.com/e3f1a6c811fd8fe649bbdfa1aa127f04l-m996738182s.jpg,1078 - 1747 Washington St Unit C103
1746693384,634900,4.0,4.0,2.0,2055.0,2011.0,370 Riverton Rd,80026.0,CO,Lafayette,https://ap.rdcpix.com/350aae471c968b5fe7960f4930944dd3l-m4226226182s.jpg,Boulder,https://ap.rdcpix.com/350aae471c968b5fe7960f4930944dd3l-m932139261s.jpg,1079 - 370 Riverton Rd
2542719993,580000,6.0,3.0,1.0,2184.0,1958.0,1221 S Eaton St,80232.0,CO,Lakewood,https://ap.rdcpix.com/11328aafd42bcf96ef00bf90fd80af54l-m135455326s.jpg,Jefferson,https://ap.rdcpix.com/11328aafd42bcf96ef00bf90fd80af54l-m1491583100s.jpg,1080 - 1221 S Eaton St
2341833300,520000,2.0,3.0,,1907.0,1941.0,1140 N Grant St Apt 1,80203.0,CO,Denver,https://ap.rdcpix.com/c4191bbfb9a094f416c56a3b5118ee9cl-m230221057s.jpg,Denver,https://ap.rdcpix.com/c4191bbfb9a094f416c56a3b5118ee9cl-m3985169313s.jpg,1081 - 1140 N Grant St Apt 1
1913161663,500000,4.0,3.0,2.0,2168.0,2019.0,47311 Clover Ave,80102.0,CO,Bennett,https://ap.rdcpix.com/9e6c1bd3d1e1b4b94d4e58d800a252c8l-m1091002862s.jpg,Adams,https://ap.rdcpix.com/9e6c1bd3d1e1b4b94d4e58d800a252c8l-m1658436825s.jpg,1082 - 47311 Clover Ave
2240140137,650000,4.0,3.0,2.0,2215.0,1997.0,8950 Miners Dr,80126.0,CO,Highlands Ranch,https://ap.rdcpix.com/e289add1d6eebed055a814718f313f50l-m1847250124s.jpg,Douglas,https://ap.rdcpix.com/e289add1d6eebed055a814718f313f50l-m911786876s.jpg,1083 - 8950 Miners Dr
2810826041,315000,1.0,1.0,1.0,725.0,1997.0,1190 Opal St Unit 202,80020.0,CO,Broomfield,https://ap.rdcpix.com/3eb99d1b0205c702eec3fd202cb80144l-m1954613150s.jpg,Broomfield,https://ap.rdcpix.com/3eb99d1b0205c702eec3fd202cb80144l-m1405850924s.jpg,1084 - 1190 Opal St Unit 202
1810092200,650000,6.0,3.0,3.0,4144.0,2005.0,1436 S Grand Baker Cir,80018.0,CO,Aurora,https://ap.rdcpix.com/df751830ad4a633cf4b5f1f0d0220d62l-m1665833741s.jpg,Arapahoe,https://ap.rdcpix.com/df751830ad4a633cf4b5f1f0d0220d62l-m2094269269s.jpg,1085 - 1436 S Grand Baker Cir
2665637776,674999,5.0,2.0,,2352.0,1955.0,4111 S Galapago St,80110.0,CO,Englewood,https://ap.rdcpix.com/cbe6aaa4679614fda87755b0835f69f9l-m4287507422s.jpg,Arapahoe,https://ap.rdcpix.com/cbe6aaa4679614fda87755b0835f69f9l-m1565406035s.jpg,1086 - 4111 S Galapago St
2296031347,459900,3.0,4.0,2.0,2435.0,1977.0,370 S Lamar St,80226.0,CO,Lakewood,https://ap.rdcpix.com/b364ef217678723a22008d1f8dac2780l-m2885663963s.jpg,Jefferson,https://ap.rdcpix.com/b364ef217678723a22008d1f8dac2780l-m1346774751s.jpg,1087 - 370 S Lamar St
2516353009,515000,5.0,3.0,2.0,1464.0,2006.0,5726 Hickory Cir,80504.0,CO,Frederick,https://ap.rdcpix.com/123ff20077927aa3f3c7f1c193126fccl-m1213612474s.jpg,Weld,https://ap.rdcpix.com/123ff20077927aa3f3c7f1c193126fccl-m769210271s.jpg,1088 - 5726 Hickory Cir
2993544657,499000,3.0,2.0,2.0,1764.0,1978.0,15640 E Asbury Pl,80013.0,CO,Aurora,https://ap.rdcpix.com/b8ddc5ee680bd20a4454a2e4add67ff2l-m3456968650s.jpg,Arapahoe,https://ap.rdcpix.com/b8ddc5ee680bd20a4454a2e4add67ff2l-m4277316943s.jpg,1089 - 15640 E Asbury Pl
1696314569,639900,4.0,2.0,1.0,1874.0,1930.0,2445 S Galapago St,80223.0,CO,Denver,https://ap.rdcpix.com/bc805074be904fbda267807277c40cbdl-m834693395s.jpg,Denver,https://ap.rdcpix.com/bc805074be904fbda267807277c40cbdl-m1237213170s.jpg,1090 - 2445 S Galapago St
1981751207,580000,3.0,3.0,2.0,2527.0,1969.0,5333 W Canyon Trl,80128.0,CO,Littleton,https://ap.rdcpix.com/bb016ef77b7b9e91cbbbc642fc8e5dfbl-m275158455s.jpg,Jefferson,https://ap.rdcpix.com/bb016ef77b7b9e91cbbbc642fc8e5dfbl-m4087999467s.jpg,1091 - 5333 W Canyon Trl
2011783368,800000,2.0,3.0,2.0,1736.0,1905.0,64 S Grant St,80209.0,CO,Denver,https://ap.rdcpix.com/43de501d31ca8bf31524c4966117d054l-m1796378885s.jpg,Denver,https://ap.rdcpix.com/43de501d31ca8bf31524c4966117d054l-m1102439445s.jpg,1092 - 64 S Grant St
2724013668,365000,2.0,2.0,1.0,941.0,1983.0,9471 W 89th Cir,80021.0,CO,Westminster,https://ap.rdcpix.com/653ca78cc50f255f4de081bd06217bdfl-m3156276965s.jpg,Jefferson,https://ap.rdcpix.com/653ca78cc50f255f4de081bd06217bdfl-m3649793674s.jpg,1093 - 9471 W 89th Cir
2107110505,360000,2.0,2.0,,1170.0,2002.0,7440 S Blackhawk St Unit 11102,80112.0,CO,Englewood,https://ap.rdcpix.com/1aa498cb6a474c4dc74e892b426fbb14l-m4266019356s.jpg,Arapahoe,https://ap.rdcpix.com/1aa498cb6a474c4dc74e892b426fbb14l-m3784887913s.jpg,1094 - 7440 S Blackhawk St Unit 11102
1789891094,535000,3.0,3.0,2.0,1638.0,1971.0,4834 S Moore St,80127.0,CO,Littleton,https://ap.rdcpix.com/d74faf645114d9023433d3b017302e6cl-m1656535338s.jpg,Jefferson,https://ap.rdcpix.com/d74faf645114d9023433d3b017302e6cl-m2661138683s.jpg,1095 - 4834 S Moore St
1724348614,385000,2.0,1.0,,1301.0,2018.0,15274 W 64th Ln Unit 102,80007.0,CO,Arvada,https://ap.rdcpix.com/5031b04f2dfc15b38ca0da203c7e25a6l-m4149755113s.jpg,Jefferson,https://ap.rdcpix.com/5031b04f2dfc15b38ca0da203c7e25a6l-m3638797727s.jpg,1096 - 15274 W 64th Ln Unit 102
2616320046,427000,3.0,3.0,,1716.0,1983.0,10210 W Jewell Ave Apt C,80232.0,CO,Lakewood,https://ap.rdcpix.com/954468521d0c21ded1f3b6d0bea79172l-m1664435194s.jpg,Jefferson,https://ap.rdcpix.com/954468521d0c21ded1f3b6d0bea79172l-m3108658258s.jpg,1097 - 10210 W Jewell Ave Apt C
1359436227,600000,6.0,2.0,2.0,2720.0,1956.0,3723 S Hazel Ct,80110.0,CO,Englewood,https://ap.rdcpix.com/68ef7a43c5d506c72e4059465070fc6al-m864849203s.jpg,Arapahoe,https://ap.rdcpix.com/68ef7a43c5d506c72e4059465070fc6al-m4171328946s.jpg,1098 - 3723 S Hazel Ct
1791479036,710000,2.0,2.0,2.0,2460.0,2019.0,13178 Sandstone Cir,80021.0,CO,Broomfield,https://ap.rdcpix.com/294d212bbf7bb2ccc1f53ccd06444e24l-m419767413s.jpg,Broomfield,https://ap.rdcpix.com/294d212bbf7bb2ccc1f53ccd06444e24l-m1125104387s.jpg,1099 - 13178 Sandstone Cir
9350749146,499000,3.0,2.0,1.0,1249.0,1954.0,5217 Martin Luther King Jr Blvd,80207.0,CO,Denver,https://ap.rdcpix.com/651b0c69630ac812deb410dc8114253el-m1699599530s.jpg,Denver,https://ap.rdcpix.com/651b0c69630ac812deb410dc8114253el-m3295166761s.jpg,1100 - 5217 Martin Luther King Jr Blvd
2551412344,310000,1.0,1.0,,738.0,1900.0,1450 N Lafayette St Apt 7,80218.0,CO,Denver,https://ap.rdcpix.com/b580ebe3a819342e3054e3998441eedfl-m4264150658s.jpg,Denver,https://ap.rdcpix.com/b580ebe3a819342e3054e3998441eedfl-m2324659247s.jpg,1101 - 1450 N Lafayette St Apt 7
2431614811,290000,1.0,1.0,,658.0,1987.0,9110 E Arbor Cir Apt L,80111.0,CO,Englewood,https://ap.rdcpix.com/0f8a5583d8836012ca49c10ef5516a09l-m1659519630s.jpg,Arapahoe,https://ap.rdcpix.com/0f8a5583d8836012ca49c10ef5516a09l-m3806968508s.jpg,1102 - 9110 E Arbor Cir Apt L
1200474207,670000,3.0,3.0,2.0,1746.0,2005.0,2758 Florence St,80238.0,CO,Denver,https://ap.rdcpix.com/1eec4ef0254cc014dc54d17f815a1a78l-m1638090289s.jpg,Denver,https://ap.rdcpix.com/1eec4ef0254cc014dc54d17f815a1a78l-m2397986233s.jpg,1103 - 2758 Florence St
1667703404,525000,3.0,3.0,2.0,2324.0,2010.0,10043 Salida St,80022.0,CO,Commerce City,https://ap.rdcpix.com/a2dd87c7bb69938bc38223a6f9ddb280l-m695065050s.jpg,Adams,https://ap.rdcpix.com/a2dd87c7bb69938bc38223a6f9ddb280l-m186232315s.jpg,1104 - 10043 Salida St
1279799947,565000,4.0,3.0,2.0,1797.0,1979.0,13350 W 72nd Cir,80005.0,CO,Arvada,https://ap.rdcpix.com/18373f03e5a6c5446f48a4b7aa9ced54l-m2585396095s.jpg,Jefferson,https://ap.rdcpix.com/18373f03e5a6c5446f48a4b7aa9ced54l-m128751803s.jpg,1105 - 13350 W 72nd Cir
2627274674,795875,4.0,2.0,,1599.0,1952.0,1245 Ivy St,80220.0,CO,Denver,https://ap.rdcpix.com/df3344806720433cf7394d6d6a25c99fl-m1965116963s.jpg,Denver,https://ap.rdcpix.com/df3344806720433cf7394d6d6a25c99fl-m2054537389s.jpg,1106 - 1245 Ivy St
1984080404,540000,2.0,4.0,1.0,1504.0,2005.0,4117 W 118th Pl,80031.0,CO,Westminster,https://ap.rdcpix.com/57d58a28a870d6687c3447c7f96cd7fdl-m2761937354s.jpg,Adams,https://ap.rdcpix.com/57d58a28a870d6687c3447c7f96cd7fdl-m224046121s.jpg,1107 - 4117 W 118th Pl
1180361114,550000,3.0,2.0,2.0,1479.0,1984.0,5367 S Taft St,80127.0,CO,Littleton,https://ap.rdcpix.com/a6db8778c1aee9c6e5f55ee474b407b5l-m1812559811s.jpg,Jefferson,https://ap.rdcpix.com/a6db8778c1aee9c6e5f55ee474b407b5l-m4272850840s.jpg,1108 - 5367 S Taft St
1152290749,385000,2.0,2.0,1.0,1213.0,2006.0,16611 Las Ramblas Ln Unit U,80134.0,CO,Parker,https://ap.rdcpix.com/cd4373e7dbdd72cdd2550e597c5bccddl-m2565911964s.jpg,Douglas,https://ap.rdcpix.com/cd4373e7dbdd72cdd2550e597c5bccddl-m1119403386s.jpg,1109 - 16611 Las Ramblas Ln Unit U
2048424013,949900,4.0,4.0,3.0,4700.0,1995.0,8695 Meadow Creek Dr,80126.0,CO,Highlands Ranch,https://ap.rdcpix.com/85f418abe33cdee3b76df2c467a7c7dal-m1802035718s.jpg,Douglas,https://ap.rdcpix.com/85f418abe33cdee3b76df2c467a7c7dal-m2509571302s.jpg,1110 - 8695 Meadow Creek Dr
1183462350,437500,2.0,2.0,,958.0,1961.0,1029 E 8th Ave Apt 908,80218.0,CO,Denver,https://ap.rdcpix.com/e8b16e5bb82c388fa4174340834bc45el-m1560856105s.jpg,Denver,https://ap.rdcpix.com/e8b16e5bb82c388fa4174340834bc45el-m2262337899s.jpg,1111 - 1029 E 8th Ave Apt 908
1762524257,365000,2.0,2.0,1.0,1952.0,1985.0,7474 E Arkansas Ave Apt 1203,80231.0,CO,Denver,https://ap.rdcpix.com/46b1b0d4d7af39116dfe3707bb52dcdfl-m473693727s.jpg,Arapahoe,https://ap.rdcpix.com/46b1b0d4d7af39116dfe3707bb52dcdfl-m3289966796s.jpg,1112 - 7474 E Arkansas Ave Apt 1203
